Month,Product,Customer,Cases,Unit Price,Promo,Total Price
7/1/2021,Product 2,Customer 15,90,16.8,0,1512
7/1/2021,Product 3,Customer 15,36,16.8,0,604.8
7/1/2021,Product 4,Customer 15,24,16.8,0,403.2
7/1/2021,Product 6,Customer 15,12,16.8,0,201.6
7/1/2021,Product 2,Customer 11,138,16.8,0,2318.4
7/1/2021,Product 4,Customer 11,12,16.8,0,201.6
7/1/2021,Product 5,Customer 11,30,16.8,0,504
7/1/2021,Product 2,Customer 10,138,16.8,0,2318.4
7/1/2021,Product 3,Customer 10,90,16.8,0,1512
7/1/2021,Product 2,Customer 1,150,16.8,0,2520
7/1/2021,Product 4,Customer 1,42,16.8,0,705.6
7/1/2021,Product 1,Customer 3,18,16.8,0,302.4
7/1/2021,Product 2,Customer 3,360,16.8,0,6048
7/1/2021,Product 3,Customer 3,180,16.8,0,3024
7/1/2021,Product 4,Customer 3,180,16.8,0,3024
7/1/2021,Product 5,Customer 3,90,16.8,0,1512
7/1/2021,Product 3,Customer 11,90,16.8,0,1512
7/1/2021,Product 4,Customer 11,120,16.8,0,2016
8/1/2021,Product 1,Customer 14,120,14.28,1,1713.6
8/1/2021,Product 2,Customer 14,180,14.28,1,2570.4
8/1/2021,Product 3,Customer 14,102,14.28,1,1456.56
8/1/2021,Product 5,Customer 14,60,14.28,1,856.8
8/1/2021,Product 6,Customer 14,120,14.28,1,1713.6
8/1/2021,Product 9,Customer 14,108,14.28,1,1542.24
8/1/2021,Product 1,Customer 15,180,14.28,1,2570.4
8/1/2021,Product 2,Customer 15,234,14.28,1,3341.52
8/1/2021,Product 3,Customer 15,96,14.28,1,1370.88
8/1/2021,Product 4,Customer 15,48,14.28,1,685.44
8/1/2021,Product 6,Customer 15,42,14.28,1,599.76
8/1/2021,Product 8,Customer 15,30,14.28,1,428.4
8/1/2021,Product 9,Customer 15,18,14.28,1,257.04
8/1/2021,Product 2,Customer 1,6,16.8,0,100.8
8/1/2021,Product 4,Customer 1,120,16.8,0,2016
8/1/2021,Product 5,Customer 1,54,16.8,0,907.2
8/1/2021,Product 2,Customer 6,120,16.8,0,2016
8/1/2021,Product 4,Customer 6,54,16.8,0,907.2
8/1/2021,Product 5,Customer 6,6,16.8,0,100.8
8/1/2021,Product 2,Customer 9,24,16.8,0,403.2
8/1/2021,Product 3,Customer 9,66,16.8,0,1108.8
8/1/2021,Product 4,Customer 9,78,16.8,0,1310.4
8/1/2021,Product 5,Customer 9,12,16.8,0,201.6
8/1/2021,Product 2,Customer 8,60,16.8,0,1008
8/1/2021,Product 3,Customer 8,60,16.8,0,1008
8/1/2021,Product 1,Customer 2,36,16.8,0,604.8
8/1/2021,Product 2,Customer 2,42,16.8,0,705.6
8/1/2021,Product 3,Customer 2,90,16.8,0,1512
8/1/2021,Product 4,Customer 2,42,16.8,0,705.6
8/1/2021,Product 5,Customer 2,12,16.8,0,201.6
8/1/2021,Product 2,Customer 9,90,16.8,0,1512
8/1/2021,Product 3,Customer 9,60,16.8,0,1008
8/1/2021,Product 4,Customer 9,24,16.8,0,403.2
8/1/2021,Product 5,Customer 9,12,16.8,0,201.6
8/1/2021,Product 2,Customer 11,180,16.8,0,3024
8/1/2021,Product 4,Customer 11,18,16.8,0,302.4
8/1/2021,Product 5,Customer 11,30,16.8,0,504
8/1/2021,Product 2,Customer 8,180,16.8,0,3024
8/1/2021,Product 2,Customer 12,180,16.8,0,3024
8/1/2021,Product 2,Customer 10,180,16.8,0,3024
8/1/2021,Product 4,Customer 10,24,16.8,0,403.2
8/1/2021,Product 5,Customer 10,18,16.8,0,302.4
8/1/2021,Product 2,Customer 6,180,16.8,0,3024
8/1/2021,Product 4,Customer 6,6,16.8,0,100.8
8/1/2021,Product 1,Customer 1,78,16.8,0,1310.4
8/1/2021,Product 2,Customer 1,180,16.8,0,3024
8/1/2021,Product 2,Customer 5,180,16.8,0,3024
8/1/2021,Product 3,Customer 5,24,16.8,0,403.2
8/1/2021,Product 4,Customer 5,18,16.8,0,302.4
8/1/2021,Product 2,Customer 7,108,16.8,0,1814.4
8/1/2021,Product 3,Customer 7,18,16.8,0,302.4
8/1/2021,Product 4,Customer 7,24,16.8,0,403.2
8/1/2021,Product 5,Customer 7,30,16.8,0,504
8/1/2021,Product 2,Customer 4,90,16.8,0,1512
8/1/2021,Product 3,Customer 4,30,16.8,0,504
8/1/2021,Product 4,Customer 4,42,16.8,0,705.6
8/1/2021,Product 5,Customer 4,18,16.8,0,302.4
8/1/2021,Product 1,Customer 2,42,16.8,0,705.6
8/1/2021,Product 2,Customer 2,48,16.8,0,806.4
8/1/2021,Product 4,Customer 2,30,16.8,0,504
8/1/2021,Product 5,Customer 2,36,16.8,0,604.8
8/1/2021,Product 10,Customer 2,24,16.8,0,403.2
8/1/2021,Product 2,Customer 5,90,16.8,0,1512
8/1/2021,Product 3,Customer 5,90,16.8,0,1512
8/1/2021,Product 4,Customer 5,180,16.8,0,3024
8/1/2021,Product 5,Customer 5,18,16.8,0,302.4
9/1/2021,Product 1,Customer 9,66,14.28,1,942.48
9/1/2021,Product 2,Customer 9,90,14.28,1,1285.2
9/1/2021,Product 3,Customer 9,180,14.28,1,2570.4
9/1/2021,Product 4,Customer 9,180,14.28,1,2570.4
9/1/2021,Product 1,Customer 10,96,14.28,1,1370.88
9/1/2021,Product 4,Customer 10,90,14.28,1,1285.2
9/1/2021,Product 5,Customer 10,24,14.28,1,342.72
9/1/2021,Product 1,Customer 7,54,14.28,1,771.12
9/1/2021,Product 2,Customer 7,6,14.28,1,85.68
9/1/2021,Product 4,Customer 7,102,14.28,1,1456.56
9/1/2021,Product 5,Customer 7,18,14.28,1,257.04
9/1/2021,Product 1,Customer 6,90,14.28,1,1285.2
9/1/2021,Product 3,Customer 6,60,14.28,1,856.8
9/1/2021,Product 4,Customer 6,30,14.28,1,428.4
9/1/2021,Product 5,Customer 6,42,14.28,1,599.76
9/1/2021,Product 1,Customer 8,42,14.28,1,599.76
9/1/2021,Product 2,Customer 8,18,14.28,1,257.04
9/1/2021,Product 3,Customer 8,18,14.28,1,257.04
9/1/2021,Product 4,Customer 8,18,14.28,1,257.04
9/1/2021,Product 5,Customer 8,48,14.28,1,685.44
9/1/2021,Product 3,Customer 8,90,14.28,1,1285.2
9/1/2021,Product 4,Customer 8,180,14.28,1,2570.4
9/1/2021,Product 5,Customer 8,90,14.28,1,1285.2
9/1/2021,Product 1,Customer 12,126,14.28,1,1799.28
9/1/2021,Product 3,Customer 12,180,14.28,1,2570.4
9/1/2021,Product 4,Customer 12,90,14.28,1,1285.2
9/1/2021,Product 5,Customer 12,90,14.28,1,1285.2
9/1/2021,Product 1,Customer 11,90,14.28,1,1285.2
9/1/2021,Product 4,Customer 11,60,14.28,1,856.8
9/1/2021,Product 5,Customer 11,30,14.28,1,428.4
9/1/2021,Product 1,Customer 1,6,14.28,1,85.68
9/1/2021,Product 3,Customer 1,90,14.28,1,1285.2
9/1/2021,Product 4,Customer 1,90,14.28,1,1285.2
9/1/2021,Product 5,Customer 1,30,14.28,1,428.4
9/1/2021,Product 10,Customer 8,240,14.28,1,3427.2
9/1/2021,Product 1,Customer 4,30,14.28,1,428.4
9/1/2021,Product 2,Customer 4,24,14.28,1,342.72
9/1/2021,Product 3,Customer 4,66,14.28,1,942.48
9/1/2021,Product 4,Customer 4,66,14.28,1,942.48
9/1/2021,Product 5,Customer 4,18,14.28,1,257.04
9/1/2021,Product 1,Customer 5,102,14.28,1,1456.56
9/1/2021,Product 4,Customer 5,96,14.28,1,1370.88
9/1/2021,Product 5,Customer 5,54,14.28,1,771.12
9/1/2021,Product 2,Customer 11,42,14.28,1,599.76
9/1/2021,Product 4,Customer 11,84,14.28,1,1199.52
9/1/2021,Product 5,Customer 11,54,14.28,1,771.12
9/1/2021,Product 3,Customer 8,132,14.28,1,1884.96
9/1/2021,Product 4,Customer 8,84,14.28,1,1199.52
9/1/2021,Product 5,Customer 8,96,14.28,1,1370.88
9/1/2021,Product 1,Customer 2,30,14.28,1,428.4
9/1/2021,Product 2,Customer 2,60,14.28,1,856.8
9/1/2021,Product 3,Customer 2,90,14.28,1,1285.2
9/1/2021,Product 4,Customer 2,30,14.28,1,428.4
9/1/2021,Product 5,Customer 2,6,14.28,1,85.68
9/1/2021,Product 10,Customer 2,6,14.28,1,85.68
9/1/2021,Product 1,Customer 9,24,15.3,1,367.2
9/1/2021,Product 3,Customer 9,150,15.3,1,2295
9/1/2021,Product 4,Customer 9,120,15.3,1,1836
9/1/2021,Product 2,Customer 10,180,15.3,1,2754
9/1/2021,Product 3,Customer 10,270,15.3,1,4131
9/1/2021,Product 4,Customer 10,180,15.3,1,2754
9/1/2021,Product 5,Customer 10,132,15.3,1,2019.6
9/1/2021,Product 1,Customer 12,42,15.3,1,642.6
9/1/2021,Product 2,Customer 12,90,15.3,1,1377
9/1/2021,Product 3,Customer 12,270,15.3,1,4131
9/1/2021,Product 4,Customer 12,180,15.3,1,2754
9/1/2021,Product 5,Customer 12,132,15.3,1,2019.6
9/1/2021,Product 1,Customer 2,120,15.3,1,1836
9/1/2021,Product 2,Customer 2,168,15.3,1,2570.4
9/1/2021,Product 3,Customer 2,90,15.3,1,1377
9/1/2021,Product 4,Customer 2,114,15.3,1,1744.2
9/1/2021,Product 5,Customer 2,66,15.3,1,1009.8
9/1/2021,Product 10,Customer 2,30,15.3,1,459
9/1/2021,Product 3,Customer 1,90,15.3,1,1377
9/1/2021,Product 4,Customer 1,168,15.3,1,2570.4
9/1/2021,Product 5,Customer 1,102,15.3,1,1560.6
9/1/2021,Product 2,Customer 7,30,15.3,1,459
9/1/2021,Product 3,Customer 7,72,15.3,1,1101.6
9/1/2021,Product 4,Customer 7,60,15.3,1,918
9/1/2021,Product 5,Customer 7,18,15.3,1,275.4
9/1/2021,Product 2,Customer 2,90,16.8,0,1512
9/1/2021,Product 3,Customer 2,90,16.8,0,1512
9/1/2021,Product 1,Customer 15,42,16.8,0,705.6
9/1/2021,Product 3,Customer 15,36,16.8,0,604.8
9/1/2021,Product 4,Customer 15,24,16.8,0,403.2
9/1/2021,Product 5,Customer 15,36,16.8,0,604.8
9/1/2021,Product 7,Customer 15,18,16.8,0,302.4
9/1/2021,Product 8,Customer 15,30,16.8,0,504
9/1/2021,Product 9,Customer 15,12,16.8,0,201.6
9/1/2021,Product 1,Customer 1,126,16.8,0,2116.8
9/1/2021,Product 4,Customer 1,90,16.8,0,1512
9/1/2021,Product 5,Customer 1,36,16.8,0,604.8
9/1/2021,Product 6,Customer 8,18,16.8,0,302.4
9/1/2021,Product 7,Customer 8,18,16.8,0,302.4
9/1/2021,Product 6,Customer 8,72,16.8,0,1209.6
9/1/2021,Product 7,Customer 8,72,16.8,0,1209.6
9/1/2021,Product 1,Customer 17,60,16.8,0,1008
9/1/2021,Product 2,Customer 17,30,16.8,0,504
9/1/2021,Product 3,Customer 17,30,16.8,0,504
9/1/2021,Product 4,Customer 17,30,16.8,0,504
9/1/2021,Product 5,Customer 17,30,16.8,0,504
9/1/2021,Product 2,Customer 15,90,16.8,0,1512
9/1/2021,Product 3,Customer 15,36,16.8,0,604.8
9/1/2021,Product 6,Customer 15,24,16.8,0,403.2
9/1/2021,Product 8,Customer 15,30,16.8,0,504
9/1/2021,Product 9,Customer 15,12,16.8,0,201.6
9/1/2021,Product 1,Customer 3,330,18,0,5940
9/1/2021,Product 2,Customer 3,390,18,0,7020
9/1/2021,Product 3,Customer 3,72,18,0,1296
9/1/2021,Product 4,Customer 3,150,18,0,2700
9/1/2021,Product 5,Customer 3,90,18,0,1620
9/1/2021,Product 10,Customer 3,30,18,0,540
9/1/2021,Product 6,Customer 3,30,18,0,540
9/1/2021,Product 7,Customer 3,30,18,0,540
9/1/2021,Product 8,Customer 3,30,18,0,540
9/1/2021,Product 9,Customer 3,30,18,0,540
9/1/2021,Product 11,Customer 3,30,18,0,540
9/1/2021,Product 2,Customer 16,180,18,0,3240
9/1/2021,Product 4,Customer 16,90,18,0,1620
10/1/2021,Product 1,Customer 11,48,15.3,1,734.4
10/1/2021,Product 2,Customer 11,180,15.3,1,2754
10/1/2021,Product 2,Customer 6,180,15.3,1,2754
10/1/2021,Product 3,Customer 6,48,15.3,1,734.4
10/1/2021,Product 4,Customer 6,36,15.3,1,550.8
10/1/2021,Product 5,Customer 6,54,15.3,1,826.2
10/1/2021,Product 1,Customer 14,60,18,0,1080
10/1/2021,Product 3,Customer 14,48,18,0,864
10/1/2021,Product 4,Customer 14,96,18,0,1728
10/1/2021,Product 5,Customer 14,30,18,0,540
10/1/2021,Product 1,Customer 16,90,18,0,1620
10/1/2021,Product 2,Customer 16,90,18,0,1620
10/1/2021,Product 4,Customer 16,90,18,0,1620
10/1/2021,Product 1,Customer 8,24,18,0,432
10/1/2021,Product 3,Customer 8,30,18,0,540
10/1/2021,Product 4,Customer 8,6,18,0,108
10/1/2021,Product 5,Customer 8,6,18,0,108
10/1/2021,Product 9,Customer 8,114,18,0,2052
10/1/2021,Product 1,Customer 4,36,18,0,648
10/1/2021,Product 2,Customer 4,60,18,0,1080
10/1/2021,Product 2,Customer 5,90,18,0,1620
10/1/2021,Product 3,Customer 5,108,18,0,1944
10/1/2021,Product 5,Customer 5,12,18,0,216
10/1/2021,Product 1,Customer 6,48,18,0,864
10/1/2021,Product 2,Customer 6,54,18,0,972
10/1/2021,Product 3,Customer 6,36,18,0,648
10/1/2021,Product 4,Customer 6,36,18,0,648
10/1/2021,Product 5,Customer 6,6,18,0,108
11/1/2021,Product 1,Customer 10,12,18,0,216
11/1/2021,Product 2,Customer 10,180,18,0,3240
11/1/2021,Product 5,Customer 10,24,18,0,432
11/1/2021,Product 1,Customer 11,126,18,0,2268
11/1/2021,Product 4,Customer 11,30,18,0,540
11/1/2021,Product 5,Customer 11,24,18,0,432
11/1/2021,Product 3,Customer 3,390,18,0,7020
11/1/2021,Product 4,Customer 3,300,18,0,5400
11/1/2021,Product 5,Customer 3,270,18,0,4860
11/1/2021,Product 1,Customer 6,30,18,0,540
11/1/2021,Product 2,Customer 6,90,18,0,1620
11/1/2021,Product 3,Customer 6,18,18,0,324
11/1/2021,Product 4,Customer 6,18,18,0,324
11/1/2021,Product 5,Customer 6,36,18,0,648
11/1/2021,Product 1,Customer 4,24,18,0,432
11/1/2021,Product 2,Customer 4,12,18,0,216
11/1/2021,Product 3,Customer 4,54,18,0,972
11/1/2021,Product 4,Customer 4,54,18,0,972
11/1/2021,Product 5,Customer 4,36,18,0,648
11/1/2021,Product 2,Customer 5,90,18,0,1620
11/1/2021,Product 3,Customer 5,60,18,0,1080
11/1/2021,Product 5,Customer 5,36,18,0,648
11/1/2021,Product 1,Customer 7,48,18,0,864
11/1/2021,Product 2,Customer 7,132,18,0,2376
11/1/2021,Product 1,Customer 16,90,18,0,1620
11/1/2021,Product 2,Customer 16,180,18,0,3240
11/1/2021,Product 4,Customer 16,90,18,0,1620
11/1/2021,Product 1,Customer 2,42,18,0,756
11/1/2021,Product 2,Customer 2,6,18,0,108
11/1/2021,Product 3,Customer 2,90,18,0,1620
11/1/2021,Product 4,Customer 2,6,18,0,108
11/1/2021,Product 5,Customer 2,36,18,0,648
11/1/2021,Product 1,Customer 10,72,18,0,1296
11/1/2021,Product 2,Customer 10,60,18,0,1080
11/1/2021,Product 4,Customer 10,6,18,0,108
11/1/2021,Product 5,Customer 10,42,18,0,756
11/1/2021,Product 2,Customer 14,78,18,0,1404
11/1/2021,Product 3,Customer 14,72,18,0,1296
11/1/2021,Product 4,Customer 14,30,18,0,540
11/1/2021,Product 2,Customer 1,90,18,0,1620
11/1/2021,Product 3,Customer 1,90,18,0,1620
11/1/2021,Product 1,Customer 5,36,18,0,648
11/1/2021,Product 3,Customer 5,90,18,0,1620
11/1/2021,Product 4,Customer 5,90,18,0,1620
11/1/2021,Product 5,Customer 5,24,18,0,432
11/1/2021,Product 1,Customer 6,90,18,0,1620
11/1/2021,Product 2,Customer 6,90,18,0,1620
11/1/2021,Product 3,Customer 6,12,18,0,216
11/1/2021,Product 5,Customer 6,12,18,0,216
11/1/2021,Product 1,Customer 8,18,18,0,324
11/1/2021,Product 2,Customer 8,48,18,0,864
11/1/2021,Product 3,Customer 8,90,18,0,1620
11/1/2021,Product 4,Customer 8,90,18,0,1620
11/1/2021,Product 1,Customer 12,60,18,0,1080
11/1/2021,Product 2,Customer 12,90,18,0,1620
11/1/2021,Product 4,Customer 12,90,18,0,1620
11/1/2021,Product 5,Customer 12,30,18,0,540
12/1/2021,Product 1,Customer 15,96,15.3,1,1468.8
12/1/2021,Product 2,Customer 15,240,15.3,1,3672
12/1/2021,Product 3,Customer 15,96,15.3,1,1468.8
12/1/2021,Product 4,Customer 15,24,15.3,1,367.2
12/1/2021,Product 5,Customer 15,36,15.3,1,550.8
12/1/2021,Product 6,Customer 15,18,15.3,1,275.4
12/1/2021,Product 7,Customer 15,12,15.3,1,183.6
12/1/2021,Product 8,Customer 15,30,15.3,1,459
12/1/2021,Product 9,Customer 15,12,15.3,1,183.6
12/1/2021,Product 1,Customer 14,156,15.3,1,2386.8
12/1/2021,Product 2,Customer 14,120,15.3,1,1836
12/1/2021,Product 3,Customer 14,150,15.3,1,2295
12/1/2021,Product 4,Customer 14,42,15.3,1,642.6
12/1/2021,Product 5,Customer 14,72,15.3,1,1101.6
12/1/2021,Product 1,Customer 2,90,15.3,1,1377
12/1/2021,Product 3,Customer 2,90,15.3,1,1377
12/1/2021,Product 4,Customer 2,36,15.3,1,550.8
12/1/2021,Product 5,Customer 2,18,15.3,1,275.4
12/1/2021,Product 10,Customer 2,6,15.3,1,91.8
12/1/2021,Product 1,Customer 12,48,15.3,1,734.4
12/1/2021,Product 3,Customer 12,360,15.3,1,5508
12/1/2021,Product 4,Customer 12,90,15.3,1,1377
12/1/2021,Product 5,Customer 12,180,15.3,1,2754
12/1/2021,Product 1,Customer 10,60,15.3,1,918
12/1/2021,Product 3,Customer 10,90,15.3,1,1377
12/1/2021,Product 5,Customer 10,30,15.3,1,459
12/1/2021,Product 1,Customer 16,180,15.3,1,2754
12/1/2021,Product 2,Customer 16,360,15.3,1,5508
12/1/2021,Product 4,Customer 16,270,15.3,1,4131
12/1/2021,Product 1,Customer 15,102,15.3,1,1560.6
12/1/2021,Product 3,Customer 15,36,15.3,1,550.8
12/1/2021,Product 4,Customer 15,24,15.3,1,367.2
12/1/2021,Product 7,Customer 15,12,15.3,1,183.6
12/1/2021,Product 8,Customer 15,30,15.3,1,459
12/1/2021,Product 9,Customer 15,12,15.3,1,183.6
12/1/2021,Product 1,Customer 4,30,15.3,1,459
12/1/2021,Product 2,Customer 4,66,15.3,1,1009.8
12/1/2021,Product 3,Customer 4,66,15.3,1,1009.8
12/1/2021,Product 4,Customer 4,18,15.3,1,275.4
12/1/2021,Product 2,Customer 1,90,15.3,1,1377
12/1/2021,Product 3,Customer 1,90,15.3,1,1377
12/1/2021,Product 5,Customer 1,36,15.3,1,550.8
12/1/2021,Product 2,Customer 5,180,15.3,1,2754
12/1/2021,Product 3,Customer 5,90,15.3,1,1377
12/1/2021,Product 5,Customer 5,24,15.3,1,367.2
12/1/2021,Product 1,Customer 8,42,15.3,1,642.6
12/1/2021,Product 2,Customer 8,90,15.3,1,1377
12/1/2021,Product 3,Customer 8,18,15.3,1,275.4
12/1/2021,Product 4,Customer 8,18,15.3,1,275.4
12/1/2021,Product 5,Customer 8,42,15.3,1,642.6
12/1/2021,Product 1,Customer 6,12,15.3,1,183.6
12/1/2021,Product 2,Customer 6,90,15.3,1,1377
12/1/2021,Product 3,Customer 6,90,15.3,1,1377
12/1/2021,Product 4,Customer 6,180,15.3,1,2754
12/1/2021,Product 5,Customer 6,36,15.3,1,550.8
12/1/2021,Product 1,Customer 7,54,15.3,1,826.2
12/1/2021,Product 2,Customer 7,30,15.3,1,459
12/1/2021,Product 3,Customer 7,54,15.3,1,826.2
12/1/2021,Product 4,Customer 7,6,15.3,1,91.8
12/1/2021,Product 5,Customer 7,36,15.3,1,550.8
12/1/2021,Product 3,Customer 9,6,15.3,1,91.8
12/1/2021,Product 4,Customer 9,120,15.3,1,1836
12/1/2021,Product 5,Customer 9,180,15.3,1,2754
12/1/2021,Product 1,Customer 8,18,15.3,1,275.4
12/1/2021,Product 2,Customer 8,90,15.3,1,1377
12/1/2021,Product 3,Customer 8,114,15.3,1,1744.2
12/1/2021,Product 4,Customer 8,90,15.3,1,1377
12/1/2021,Product 5,Customer 8,90,15.3,1,1377
12/1/2021,Product 1,Customer 12,36,15.3,1,550.8
12/1/2021,Product 2,Customer 12,90,15.3,1,1377
12/1/2021,Product 4,Customer 12,90,15.3,1,1377
12/1/2021,Product 1,Customer 2,12,15.3,1,183.6
12/1/2021,Product 2,Customer 2,54,15.3,1,826.2
12/1/2021,Product 4,Customer 2,48,15.3,1,734.4
12/1/2021,Product 10,Customer 2,30,15.3,1,459
12/1/2021,Product 2,Customer 11,24,15.3,1,367.2
12/1/2021,Product 3,Customer 11,90,15.3,1,1377
12/1/2021,Product 10,Customer 11,30,15.3,1,459
12/1/2021,Product 2,Customer 1,90,18,0,1620
12/1/2021,Product 4,Customer 1,90,18,0,1620
12/1/2021,Product 5,Customer 1,24,18,0,432
12/1/2021,Product 1,Customer 6,48,18,0,864
12/1/2021,Product 2,Customer 6,90,18,0,1620
12/1/2021,Product 3,Customer 6,90,18,0,1620
12/1/2021,Product 4,Customer 6,120,18,0,2160
12/1/2021,Product 5,Customer 6,24,18,0,432
12/1/2021,Product 3,Customer 9,180,18,0,3240
12/1/2021,Product 4,Customer 9,24,18,0,432
12/1/2021,Product 5,Customer 9,270,18,0,4860
12/1/2021,Product 1,Customer 10,60,18,0,1080
12/1/2021,Product 2,Customer 10,180,18,0,3240
12/1/2021,Product 4,Customer 10,90,18,0,1620
12/1/2021,Product 5,Customer 10,48,18,0,864
12/1/2021,Product 1,Customer 8,30,18,0,540
12/1/2021,Product 2,Customer 8,90,18,0,1620
12/1/2021,Product 3,Customer 8,90,18,0,1620
12/1/2021,Product 5,Customer 8,12,18,0,216
12/1/2021,Product 1,Customer 2,12,18,0,216
12/1/2021,Product 2,Customer 2,60,18,0,1080
12/1/2021,Product 3,Customer 2,90,18,0,1620
12/1/2021,Product 4,Customer 2,30,18,0,540
12/1/2021,Product 5,Customer 2,30,18,0,540
12/1/2021,Product 10,Customer 2,12,18,0,216
12/1/2021,Product 11,Customer 2,36,18,0,648
1/1/2022,Product 1,Customer 10,66,15.3,1,1009.8
1/1/2022,Product 2,Customer 10,180,15.3,1,2754
1/1/2022,Product 3,Customer 10,90,15.3,1,1377
1/1/2022,Product 4,Customer 10,102,15.3,1,1560.6
1/1/2022,Product 5,Customer 10,102,15.3,1,1560.6
1/1/2022,Product 1,Customer 12,90,15.3,1,1377
1/1/2022,Product 2,Customer 12,90,15.3,1,1377
1/1/2022,Product 1,Customer 3,468,15.3,1,7160.4
1/1/2022,Product 2,Customer 3,648,15.3,1,9914.4
1/1/2022,Product 3,Customer 3,498,15.3,1,7619.4
1/1/2022,Product 4,Customer 3,498,15.3,1,7619.4
1/1/2022,Product 5,Customer 3,438,15.3,1,6701.4
1/1/2022,Product 10,Customer 3,12,15.3,1,183.6
1/1/2022,Product 6,Customer 3,12,15.3,1,183.6
1/1/2022,Product 7,Customer 3,36,15.3,1,550.8
1/1/2022,Product 9,Customer 3,18,15.3,1,275.4
1/1/2022,Product 11,Customer 3,48,15.3,1,734.4
1/1/2022,Product 1,Customer 5,36,15.3,1,550.8
1/1/2022,Product 2,Customer 5,90,15.3,1,1377
1/1/2022,Product 5,Customer 5,90,15.3,1,1377
1/1/2022,Product 1,Customer 1,90,15.3,1,1377
1/1/2022,Product 2,Customer 1,90,15.3,1,1377
1/1/2022,Product 3,Customer 1,90,15.3,1,1377
1/1/2022,Product 4,Customer 1,30,15.3,1,459
1/1/2022,Product 5,Customer 1,60,15.3,1,918
1/1/2022,Product 1,Customer 6,162,15.3,1,2478.6
1/1/2022,Product 2,Customer 6,90,15.3,1,1377
1/1/2022,Product 1,Customer 2,66,15.3,1,1009.8
1/1/2022,Product 2,Customer 2,180,15.3,1,2754
1/1/2022,Product 3,Customer 2,90,15.3,1,1377
1/1/2022,Product 4,Customer 2,42,15.3,1,642.6
1/1/2022,Product 5,Customer 2,42,15.3,1,642.6
1/1/2022,Product 10,Customer 2,18,15.3,1,275.4
1/1/2022,Product 2,Customer 9,108,15.3,1,1652.4
1/1/2022,Product 3,Customer 9,42,15.3,1,642.6
1/1/2022,Product 4,Customer 9,30,15.3,1,459
1/1/2022,Product 1,Customer 11,42,15.3,1,642.6
1/1/2022,Product 3,Customer 11,90,15.3,1,1377
1/1/2022,Product 5,Customer 11,48,15.3,1,734.4
1/1/2022,Product 1,Customer 1,24,15.3,1,367.2
1/1/2022,Product 2,Customer 1,180,15.3,1,2754
1/1/2022,Product 4,Customer 1,90,15.3,1,1377
1/1/2022,Product 5,Customer 1,36,15.3,1,550.8
1/1/2022,Product 1,Customer 10,90,15.3,1,1377
1/1/2022,Product 2,Customer 10,270,15.3,1,4131
1/1/2022,Product 3,Customer 10,180,15.3,1,2754
1/1/2022,Product 4,Customer 10,180,15.3,1,2754
1/1/2022,Product 5,Customer 10,72,15.3,1,1101.6
1/1/2022,Product 6,Customer 8,24,15.3,1,367.2
1/1/2022,Product 2,Customer 15,108,18,0,1944
1/1/2022,Product 3,Customer 15,36,18,0,648
1/1/2022,Product 5,Customer 15,36,18,0,648
1/1/2022,Product 1,Customer 8,90,18,0,1620
1/1/2022,Product 2,Customer 8,90,18,0,1620
1/1/2022,Product 5,Customer 8,6,18,0,108
1/1/2022,Product 1,Customer 1,6,18,0,108
1/1/2022,Product 3,Customer 1,180,18,0,3240
1/1/2022,Product 1,Customer 6,90,18,0,1620
1/1/2022,Product 3,Customer 6,90,18,0,1620
1/1/2022,Product 4,Customer 6,18,18,0,324
1/1/2022,Product 5,Customer 6,36,18,0,648
1/1/2022,Product 1,Customer 7,90,18,0,1620
1/1/2022,Product 4,Customer 7,54,18,0,972
1/1/2022,Product 5,Customer 7,36,18,0,648
1/1/2022,Product 1,Customer 5,90,18,0,1620
1/1/2022,Product 4,Customer 5,18,18,0,324
1/1/2022,Product 5,Customer 5,90,18,0,1620
2/1/2022,Product 6,Customer 8,24,15.3,1,367.2
2/1/2022,Product 2,Customer 15,90,15.3,1,1377
2/1/2022,Product 3,Customer 15,90,15.3,1,1377
2/1/2022,Product 4,Customer 15,24,15.3,1,367.2
2/1/2022,Product 6,Customer 15,18,15.3,1,275.4
2/1/2022,Product 8,Customer 15,30,15.3,1,459
2/1/2022,Product 9,Customer 15,12,15.3,1,183.6
2/1/2022,Product 1,Customer 2,90,15.3,1,1377
2/1/2022,Product 2,Customer 2,24,15.3,1,367.2
2/1/2022,Product 3,Customer 2,90,15.3,1,1377
2/1/2022,Product 4,Customer 2,36,15.3,1,550.8
2/1/2022,Product 5,Customer 2,12,15.3,1,183.6
2/1/2022,Product 1,Customer 10,180,15.3,1,2754
2/1/2022,Product 2,Customer 10,90,15.3,1,1377
2/1/2022,Product 5,Customer 10,12,15.3,1,183.6
2/1/2022,Product 1,Customer 8,30,15.3,1,459
2/1/2022,Product 3,Customer 8,36,15.3,1,550.8
2/1/2022,Product 4,Customer 8,48,15.3,1,734.4
2/1/2022,Product 6,Customer 8,48,15.3,1,734.4
2/1/2022,Product 7,Customer 8,18,15.3,1,275.4
2/1/2022,Product 1,Customer 9,24,15.3,1,367.2
2/1/2022,Product 2,Customer 9,90,15.3,1,1377
2/1/2022,Product 3,Customer 9,54,15.3,1,826.2
2/1/2022,Product 4,Customer 9,12,15.3,1,183.6
2/1/2022,Product 1,Customer 5,30,15.3,1,459
